family_id,family_display_name,family_utility_name,current_label,current_name,current_startdate,earliest_available_startdate,baseline_label,baseline_name,baseline_startdate,name_changed_over_window,actual_years_spanned,blended_energy_rate_cagr_10yr,blended_energy_rate_cagr_10yr_needs_review,years_of_available_history,status,reason
5dbb53085457a30e46dc72bb,"ME GS-1 TOU B, Three Phase (Under 2 kV)",Southern California Edison Co,5e0fd9175457a39e24fa5c5d,"ME GS-1 TOU B, Three Phase (Under 2 kV)",2020-01-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,2.9979466119096507,excluded,only 3.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5df016d95457a3ab783fb277,ME- GS-1 TOU A,Southern California Edison Co,5e0fd85a5457a3c949fa5c5d,ME- GS-1 TOU A,2020-01-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,2.9979466119096507,excluded,only 3.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5df047f45457a332513fb27a,ME- GS-1 TOU C,Southern California Edison Co,5e0fd7b65457a3074afa5c5d,ME- GS-1 TOU C,2020-01-01 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,2.9979466119096507,excluded,only 3.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5df081605457a38f2a3fb279,ME- GS-1 TOU E,Southern California Edison Co,5e0fd6855457a39d56fa5c5d,ME- GS-1 TOU E,2020-01-01 07:00:00+00:00,2019-03-01 07:00:00+00:00,,,,,,,False,0.837782340862423,excluded,only 0.8 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e16798b5457a3223473e3b1,B-1 Small General Service TOU  (Single-Phase),Pacific Gas & Electric Co,69de996308c252b4010e1d42,B-1 Small General Service TOU  (Single-Phase),2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e167e1e5457a3362e73e3af,B-1 Small General Service TOU (Poly-Phase),Pacific Gas & Electric Co,69de9968e547dde41109ee01,B-1 Small General Service TOU (Poly-Phase),2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e167ff95457a3f87673e3b1,B-10 Medium General Demand Service (Secondary Voltage),Pacific Gas & Electric Co,69de936a02f684104e01267f,B-10 Medium General Demand Service (Secondary Voltage),2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e16847a5457a3d35f73e3b1,B-6 Small General Service TOU Poly Phase,Pacific Gas & Electric Co,69de92e6f3508cead300dc5d,B-6 Small General Service TOU Poly Phase,2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e17b0445457a3587f73e3b1,B-19 Medium General Demand TOU (Secondary) Mandatory,Pacific Gas & Electric Co,69de8cd7f6f3fc67370d4e1d,B-19 Medium General Demand TOU (Secondary) Mandatory,2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e17b34c5457a3597573e3af,B-19 Medium General Demand TOU Option R (Secondary) Mandatory,Pacific Gas & Electric Co,69de9159d203013bd602f35e,B-19 Medium General Demand TOU Option R (Secondary) Mandatory,2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e17b5855457a3362e73e3b0,B-20 Maximum demand of (1000 KW or more) (Secondary),Pacific Gas & Electric Co,69de9470f3508cead300dc5e,B-20 Maximum demand of (1000 KW or more) (Secondary),2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
5e17bc255457a3597573e3b0,B-20 Maximum demand of 1000KW or more Option R (Secondary),Pacific Gas & Electric Co,69de95de81bf8b311c0576b0,B-20 Maximum demand of 1000KW or more Option R (Secondary),2026-03-27 07:00:00+00:00,2017-01-01 07:00:00+00:00,,,,,,,False,9.232032854209445,excluded,only 9.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba262b5457a302057ef411,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4 Single Phase (Under 2kV) - Closed Rate,Southern California Edison Co,60ba262b5457a302057ef411,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4 Single Phase (Under 2kV) - Closed Rate,2019-03-01 08:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba27bd5457a39e117ef40f,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4  (2kV-50kV) - Closed Rate,Southern California Edison Co,60ba27bd5457a39e117ef40f,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4  (2kV-50kV) - Closed Rate,2019-03-01 08:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba28465457a34f077ef410,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4 (50kV-220kV) - Closed Rate,Southern California Edison Co,60ba28465457a34f077ef410,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4 (50kV-220kV) - Closed Rate,2019-03-01 08:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba28d25457a3194f7ef411,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4 (220kV and above) - Closed Rate,Southern California Edison Co,60ba28d25457a3194f7ef411,General Service Time-of-use Electric Vehicle Charging: TOU-EV-4 (220kV and above) - Closed Rate,2019-03-01 08:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba7e835457a39d117ef40e,General Service Time-of-use Electric Vehicle Charging: TOU-EV-6 (below 2kV) - Closed Rate,Southern California Edison Co,60ba7e835457a39d117ef40e,General Service Time-of-use Electric Vehicle Charging: TOU-EV-6 (below 2kV) - Closed Rate,2019-03-01 08:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba80fc5457a39d117ef40f,General Service Time-of-use Electric Vehicle Charging: TOU-EV-6  (2kV-50kV) - Closed Rate,Southern California Edison Co,60ba80fc5457a39d117ef40f,General Service Time-of-use Electric Vehicle Charging: TOU-EV-6  (2kV-50kV) - Closed Rate,2019-03-01 08:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba81e75457a3194f7ef412,General Service Time-of-use Electric Vehicle Charging: TOU-EV-6  (50kV plus) Closed Rate,Southern California Edison Co,60ba81e75457a3194f7ef412,General Service Time-of-use Electric Vehicle Charging: TOU-EV-6  (50kV plus) Closed Rate,2019-03-01 08:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,0.0,excluded,only 0.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba83385457a39c117ef410,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (below 2kV),Southern California Edison Co,675749cf736d71dbcf099ef4,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (below 2kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba852a5457a39c117ef411,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (below 2kV),Southern California Edison Co,67574cc9c51426c5b80fdade,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (below 2kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba85725457a39e117ef410,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (2kV-50kV),Southern California Edison Co,675749f4c33fc66a3504cc91,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (2kV-50kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba85dd5457a39d117ef410,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (2kV-50kV),Southern California Edison Co,67574cce259975f54b0eccbc,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (2kV-50kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba86005457a3a0277ef40e,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (50kV-220kV),Southern California Edison Co,67574a01c33fc66a3504cc92,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (50kV-220kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba866b5457a3a0277ef40f,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (50kV-220kV),Southern California Edison Co,67574cd2259975f54b0eccbd,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (50kV-220kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba86c05457a3194f7ef413,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (220kV plus),Southern California Edison Co,675749e9ea28e776f407275e,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Single Phase  (220kV plus),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba86fb5457a3a0277ef410,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (220kV plus),Southern California Edison Co,67574cd7259975f54b0eccbe,General Service Time-of-use Electric Vehicle Charging: TOU-EV-7 Option E Three Phase  (220kV plus),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba87465457a3682c7ef40e,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (below 2kV),Southern California Edison Co,67574eaffe4f0b50f5027990,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (below 2kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba89515457a39e117ef411,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (2kV-50kV),Southern California Edison Co,67574ebcf750fb7a31058c70,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (2kV-50kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba89b65457a3194f7ef414,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (50kV-220kV),Southern California Edison Co,67574ec7736d71dbcf099ef5,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (50kV-220kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba8a305457a39e117ef412,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (220kV plus),Southern California Edison Co,67574ed2fe4f0b50f5027991,General Service Time-of-use Electric Vehicle Charging: TOU-EV-8 (220kV plus),2023-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,4.583162217659138,excluded,only 4.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba8f8f5457a3194f7ef415,General Service Time-of-use Electric Vehicle Charging: TOU-EV-9 (below 2kV),Southern California Edison Co,6757525f259975f54b0eccbf,General Service Time-of-use Electric Vehicle Charging: TOU-EV-9 (below 2kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba90505457a3ab197ef410,General Service Time-of-use Electric Vehicle Charging: TOU-EV-9 (2kV-50kV),Southern California Edison Co,67575264259975f54b0eccc0,General Service Time-of-use Electric Vehicle Charging: TOU-EV-9 (2kV-50kV),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
60ba91305457a39e117ef413,General Service Time-of-use Electric Vehicle Charging: TOU-EV-9 (50kV plus),Southern California Edison Co,67575269cb9c1c6121067aab,General Service Time-of-use Electric Vehicle Charging: TOU-EV-9 (50kV plus),2024-10-01 06:00:00+00:00,2019-03-01 08:00:00+00:00,,,,,,,False,5.585215605749487,excluded,only 5.6 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
61433ea05457a3073329d2ae,B-1ST Small General Service TOU (Poly-Phase),Pacific Gas & Electric Co,69de996ffb69aab18f03bf1c,B-1ST Small General Service TOU (Poly-Phase),2026-03-27 07:00:00+00:00,2020-01-01 08:00:00+00:00,,,,,,,False,6.231348391512663,excluded,only 6.2 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
614340c35457a30c3029d2ad,B-1ST Small General Service TOU (Single Phase),Pacific Gas & Electric Co,69de9975a4f73dacbd0ff0ee,B-1ST Small General Service TOU (Single Phase),2026-03-27 07:00:00+00:00,2021-08-01 07:00:00+00:00,,,,,,,False,4.65160848733744,excluded,only 4.7 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627a9e97e27dac4ea71ed688,A-1-Small General Service-Non-Time of Use Rate (Poly-Phase),Pacific Gas & Electric Co,69de87ed5522f8f29a014b5d,A-1-Small General Service-Non-Time of Use Rate (Poly-Phase),2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef3cd0c6d500212387ba5,B-10 Medium General Demand Service (Primary Voltage),Pacific Gas & Electric Co,69de936e57e73279b70d783f,B-10 Medium General Demand Service (Primary Voltage),2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef427ee46494a42164f25,B-10 Medium General Demand Service (Transmission Voltage),Pacific Gas & Electric Co,69de9373c6b8d5269401c6ef,B-10 Medium General Demand Service (Transmission Voltage),2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef5708550fe7357608a66,B-19 Medium General Demand TOU (Secondary) Voluntary,Pacific Gas & Electric Co,69de8cdb02f684104e01267d,B-19 Medium General Demand TOU (Secondary) Voluntary,2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef59c0c6d500212387ba7,B-19 Medium General Demand TOU (Primary) Mandatory,Pacific Gas & Electric Co,69de8ce0fcf14d499f019a5e,B-19 Medium General Demand TOU (Primary) Mandatory,2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef6147c93b26bbd74f176,B-19 Medium General Demand TOU (Primary) Voluntary,Pacific Gas & Electric Co,69de8ce6a6e15ebd62035b3e,B-19 Medium General Demand TOU (Primary) Voluntary,2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef646ee46494a42164f26,B-19 Medium General Demand TOU (Transmission) Mandatory,Pacific Gas & Electric Co,69de8ceb02f684104e01267e,B-19 Medium General Demand TOU (Transmission) Mandatory,2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef6a82ec42d36d34579d5,B-19 Medium General Demand TOU (Transmission) Voluntary,Pacific Gas & Electric Co,69de8cf1e547dde41109ee00,B-19 Medium General Demand TOU (Transmission) Voluntary,2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef90843ce7c6f7a486fe5,B-20 Maximum demand of (1000 KW or more) (Primary),Pacific Gas & Electric Co,69de94756c6b1b3352045e3d,B-20 Maximum demand of (1000 KW or more) (Primary),2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627ef98e0c6d500212387ba8,B-20 Maximum demand of (1000 KW or more) (Transmission),Pacific Gas & Electric Co,69de947a81bf8b311c0576af,B-20 Maximum demand of (1000 KW or more) (Transmission),2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
627efa9f43ce7c6f7a486fe7,B-6 Small General Service TOU Single Phase,Pacific Gas & Electric Co,69de92e0f6c376e88e0e4b2c,B-6 Small General Service TOU Single Phase,2026-03-27 07:00:00+00:00,2022-05-01 07:00:00+00:00,,,,,,,False,3.9041752224503763,excluded,only 3.9 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65216cb0f499b22e3c064bcf,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (Under 2 kV)",Southern California Edison Co,6750d756eac17d32250913a0,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (Under 2 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65216dc0a7418785f8083554,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (2kV - 50kV)",Southern California Edison Co,6750dae65c28a4b185021c2e,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (2kV - 50kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65216e4f976ab32a0c0fd134,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (2kV - 50kV)",Southern California Edison Co,6750d75ceac17d32250913a1,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (2kV - 50kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65216f27a7418785f8083555,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (50kV - 220kV)",Southern California Edison Co,6750daed5c28a4b185021c2f,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (50kV - 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652177462acf20abcb0d3f8f,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (50kV - 220kV)",Southern California Edison Co,6750d761eac17d32250913a2,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (50kV - 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652336465b49d073190b24ec,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (At 220kV)",Southern California Edison Co,6750d767eac17d32250913a3,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Single Phase (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652336a5e78b0124280a51ca,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (At 220kV)",Southern California Edison Co,6750daf3d14cc47b5e0a06c7,"Time of Use, General Service, Demand Metered, Option E: GS-2 TOU E, Three Phase (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652340c6e78b0124280a51cb,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (Under 2 kV)",Southern California Edison Co,6750aa0dd14cc47b5e0a06c3,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (Under 2 kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
6523422635ea96594202737a,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (2kV - 50kV)",Southern California Edison Co,6750c28ceac17d322509139c,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (2kV - 50kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
6523461c4b70fe465d04d41a,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (2kV - 50kV)",Southern California Edison Co,6750aa14d14cc47b5e0a06c4,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (2kV - 50kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65234793368a230fb30dd5fa,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (50kV - 220kV)",Southern California Edison Co,6750c291eac17d322509139d,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (50kV - 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
65234810e78b0124280a51ce,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (50kV - 220kV)",Southern California Edison Co,6750aa190d922391870e1fc5,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Single Phase (50kV - 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
652349497e3ca47f670ea03d,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (At 220kV)",Southern California Edison Co,6750c297eac17d322509139e,"Time of Use, General Service, Demand Metered, Option D: GS-2 TOU D, Three Phase (At 220kV)",2024-10-01 06:00:00+00:00,2023-10-01 07:00:00+00:00,,,,,,,False,0.999315537303217,excluded,only 1.0 years of history in the source data (need 10) — the earlier version this would compare against either doesn't exist yet or its supersedes chain doesn't reach back that far in this dataset
